Iteration,Residual
5.820000000000000000e+02,8.994814141498180815e-01
5.830000000000000000e+02,9.166555257513455679e-01
5.840000000000000000e+02,9.380546657957069545e-01
5.850000000000000000e+02,9.158042920321107783e-01
5.860000000000000000e+02,9.144277103717309840e-01
5.870000000000000000e+02,9.406259280494037034e-01
5.880000000000000000e+02,9.938567512531356618e-01
5.890000000000000000e+02,9.883987095898780773e-01
5.900000000000000000e+02,8.810761929143141602e-01
5.910000000000000000e+02,8.253303848614189642e-01
5.920000000000000000e+02,8.043455469610383268e-01
5.930000000000000000e+02,8.445103372091662397e-01
5.940000000000000000e+02,8.795472521332591276e-01
5.950000000000000000e+02,9.354228392502043077e-01
5.960000000000000000e+02,8.837192722050530858e-01
5.970000000000000000e+02,8.183341568778323971e-01
5.980000000000000000e+02,7.516381737444906008e-01
5.990000000000000000e+02,7.360362519456207231e-01
6.000000000000000000e+02,7.983139745370942952e-01
6.010000000000000000e+02,8.055163311400305171e-01
6.020000000000000000e+02,7.595182132832624111e-01
6.030000000000000000e+02,7.235843811257072211e-01
6.040000000000000000e+02,6.652579264189741881e-01
6.050000000000000000e+02,6.515900067562788722e-01
6.060000000000000000e+02,6.304578015126178769e-01
6.070000000000000000e+02,7.659315314810457576e-01
6.080000000000000000e+02,7.194251719741522333e-01
6.090000000000000000e+02,6.583356985652534243e-01
6.100000000000000000e+02,6.185141671519771567e-01
6.110000000000000000e+02,6.220673247184799193e-01
6.120000000000000000e+02,6.734029284101377133e-01
6.130000000000000000e+02,7.111029082704288795e-01
6.140000000000000000e+02,6.373184923204268104e-01
6.150000000000000000e+02,5.892328898230306811e-01
6.160000000000000000e+02,5.648664455825608277e-01
6.170000000000000000e+02,6.020453990529285315e-01
6.180000000000000000e+02,5.954949783398711949e-01
6.190000000000000000e+02,5.962323692956111865e-01
6.200000000000000000e+02,5.211520273779772783e-01
6.210000000000000000e+02,5.489988479656540132e-01
6.220000000000000000e+02,5.106102088870719813e-01
6.230000000000000000e+02,5.256794906673710743e-01
6.240000000000000000e+02,4.870275229461713540e-01
6.250000000000000000e+02,4.622342573945480426e-01
6.260000000000000000e+02,4.815931605776206381e-01
6.270000000000000000e+02,4.678051174892496333e-01
6.280000000000000000e+02,4.757863763344685193e-01
6.290000000000000000e+02,4.608556915609863802e-01
6.300000000000000000e+02,4.795918286960395571e-01
6.310000000000000000e+02,4.548428387999203237e-01
6.320000000000000000e+02,4.166885773425255124e-01
6.330000000000000000e+02,4.175751784412075618e-01
6.340000000000000000e+02,4.082688185897346278e-01
6.350000000000000000e+02,4.462651109436291952e-01
6.360000000000000000e+02,4.280279431612739605e-01
6.370000000000000000e+02,3.728561704775064101e-01
6.380000000000000000e+02,3.791954986089272062e-01
6.390000000000000000e+02,3.527760716790704909e-01
6.400000000000000000e+02,3.782410470573501216e-01
6.410000000000000000e+02,4.104370087709133252e-01
6.420000000000000000e+02,3.630643761660934943e-01
6.430000000000000000e+02,3.393971266202119308e-01
6.440000000000000000e+02,3.401992024769101008e-01
6.450000000000000000e+02,3.343357365980230145e-01
6.460000000000000000e+02,3.531122928885046530e-01
6.470000000000000000e+02,3.604731999778659768e-01
6.480000000000000000e+02,3.570853389359834318e-01
6.490000000000000000e+02,3.505060728113592039e-01
6.500000000000000000e+02,3.371123823829670352e-01
6.510000000000000000e+02,3.262671479785941853e-01
6.520000000000000000e+02,3.653385985887124821e-01
6.530000000000000000e+02,3.769906521215483641e-01
6.540000000000000000e+02,3.458350303647448332e-01
6.550000000000000000e+02,3.033126856019226492e-01
6.560000000000000000e+02,3.050139442838208925e-01
6.570000000000000000e+02,3.301323969754653143e-01
6.580000000000000000e+02,3.383603035091267697e-01
6.590000000000000000e+02,2.940830458154741200e-01
6.600000000000000000e+02,2.690092307842919528e-01
6.610000000000000000e+02,2.877019276118928381e-01
6.620000000000000000e+02,2.865714575118150642e-01
6.630000000000000000e+02,2.691981470402385335e-01
6.640000000000000000e+02,2.647123918783649277e-01
6.650000000000000000e+02,2.414762240316758179e-01
6.660000000000000000e+02,2.409068392753898613e-01
6.670000000000000000e+02,2.491406916851890418e-01
6.680000000000000000e+02,2.365367078684270652e-01
6.690000000000000000e+02,2.385384720331397423e-01
6.700000000000000000e+02,2.295070868253661633e-01
6.710000000000000000e+02,2.225135962382512045e-01
6.720000000000000000e+02,2.259539567553694450e-01
6.730000000000000000e+02,2.108360828726042746e-01
6.740000000000000000e+02,1.870312852729525965e-01
6.750000000000000000e+02,1.831782998739513169e-01
6.760000000000000000e+02,1.927199575778511809e-01
6.770000000000000000e+02,1.884765523162252043e-01
6.780000000000000000e+02,2.125782913654019890e-01
6.790000000000000000e+02,1.891275936216842146e-01
6.800000000000000000e+02,1.808251119217809122e-01
6.810000000000000000e+02,1.763160804140161964e-01
6.820000000000000000e+02,1.741745647499005900e-01
6.830000000000000000e+02,1.783622152984864206e-01
6.840000000000000000e+02,1.898444490645957439e-01
6.850000000000000000e+02,1.798516946121387905e-01
6.860000000000000000e+02,1.542765807455026839e-01
6.870000000000000000e+02,1.526626097160138085e-01
6.880000000000000000e+02,1.520959734608953173e-01
6.890000000000000000e+02,1.604495104806890060e-01
6.900000000000000000e+02,1.783398192858765552e-01
6.910000000000000000e+02,1.634128895852634822e-01
6.920000000000000000e+02,1.445071238645004863e-01
6.930000000000000000e+02,1.402895946039340869e-01
6.940000000000000000e+02,1.423055890780346167e-01
6.950000000000000000e+02,1.418053478788521005e-01
6.960000000000000000e+02,1.437195737786222116e-01
6.970000000000000000e+02,1.326830868757760129e-01
6.980000000000000000e+02,1.378601318418813115e-01
6.990000000000000000e+02,1.399304406232037001e-01
7.000000000000000000e+02,1.364379248671101774e-01
7.010000000000000000e+02,1.256346672970177214e-01
7.020000000000000000e+02,1.177517841624606681e-01
7.030000000000000000e+02,1.169944095569547954e-01
7.040000000000000000e+02,1.102463370068981624e-01
7.050000000000000000e+02,1.063300468499426277e-01
7.060000000000000000e+02,1.164830614791356606e-01
7.070000000000000000e+02,1.136576236451801031e-01
7.080000000000000000e+02,1.102065083616955710e-01
7.090000000000000000e+02,1.012022943330865149e-01
7.100000000000000000e+02,9.439545010623660859e-02
7.110000000000000000e+02,9.622238970388261037e-02
7.120000000000000000e+02,9.937641042485695353e-02
7.130000000000000000e+02,9.482957497310520734e-02
7.140000000000000000e+02,8.314684605823181862e-02
7.150000000000000000e+02,8.574365696226066147e-02
7.160000000000000000e+02,8.790681792068606726e-02
7.170000000000000000e+02,8.291204186375378260e-02
7.180000000000000000e+02,7.923960181915716550e-02
7.190000000000000000e+02,7.513745501685192840e-02
7.200000000000000000e+02,7.408042065142135535e-02
7.210000000000000000e+02,6.986321191679399634e-02
7.220000000000000000e+02,7.080483626843353528e-02
7.230000000000000000e+02,6.611477601836851514e-02
7.240000000000000000e+02,6.152862503251998322e-02
7.250000000000000000e+02,6.120383855535452278e-02
7.260000000000000000e+02,5.961976131745796992e-02
7.270000000000000000e+02,5.608786793886204325e-02
7.280000000000000000e+02,5.609958217296375643e-02
7.290000000000000000e+02,5.108180703741645179e-02
7.300000000000000000e+02,5.024091185148404914e-02
7.310000000000000000e+02,4.761172428398266487e-02
7.320000000000000000e+02,4.565032004438839691e-02
7.330000000000000000e+02,4.490519215468836284e-02
7.340000000000000000e+02,4.475112574239625829e-02
7.350000000000000000e+02,4.063155368389635008e-02
7.360000000000000000e+02,3.775116380561022861e-02
7.370000000000000000e+02,4.155253980596269880e-02
7.380000000000000000e+02,4.278950319007938236e-02
7.390000000000000000e+02,3.753403774687558841e-02
7.400000000000000000e+02,3.508733458455499249e-02
7.410000000000000000e+02,3.573235908853345660e-02
7.420000000000000000e+02,3.432020441297572305e-02
7.430000000000000000e+02,3.303149574836589802e-02
7.440000000000000000e+02,3.054975428973733670e-02
7.450000000000000000e+02,2.752853300982023230e-02
7.460000000000000000e+02,2.998817913168604771e-02
7.470000000000000000e+02,2.756681640462406435e-02
7.480000000000000000e+02,2.525482436607320164e-02
7.490000000000000000e+02,2.487918447891723436e-02
7.500000000000000000e+02,2.467717287654094468e-02
7.510000000000000000e+02,2.356719961525262363e-02
7.520000000000000000e+02,2.262415805276368763e-02
7.530000000000000000e+02,2.190217249103310754e-02
7.540000000000000000e+02,2.119411919846099154e-02
7.550000000000000000e+02,2.108809193038015811e-02
7.560000000000000000e+02,1.912285670208342322e-02
7.570000000000000000e+02,1.921010674912390984e-02
7.580000000000000000e+02,1.890089574050238252e-02
7.590000000000000000e+02,1.958267533635288382e-02
7.600000000000000000e+02,1.870553980576715458e-02
7.610000000000000000e+02,1.717196552660936459e-02
7.620000000000000000e+02,1.586665732681578206e-02
7.630000000000000000e+02,1.682846974357158493e-02
7.640000000000000000e+02,1.783511168887490922e-02
7.650000000000000000e+02,1.592333977951971430e-02
7.660000000000000000e+02,1.449753145467898643e-02
7.670000000000000000e+02,1.515291771028113438e-02
7.680000000000000000e+02,1.510473730141281140e-02
7.690000000000000000e+02,1.405856450559510133e-02
7.700000000000000000e+02,1.348186570803519037e-02
7.710000000000000000e+02,1.483196470913755727e-02
7.720000000000000000e+02,1.470245608081146432e-02
7.730000000000000000e+02,1.438175658056167761e-02
7.740000000000000000e+02,1.415603531105131575e-02
7.750000000000000000e+02,1.376175695400632185e-02
7.760000000000000000e+02,1.284678665026357108e-02
7.770000000000000000e+02,1.189372924129571130e-02
7.780000000000000000e+02,1.099405420847872870e-02
7.790000000000000000e+02,1.092864380934901319e-02
7.800000000000000000e+02,1.055091466801771211e-02
7.810000000000000000e+02,9.637521138711987664e-03
7.820000000000000000e+02,9.163784601900515012e-03
7.830000000000000000e+02,9.077556085007466857e-03
7.840000000000000000e+02,9.121612407213821119e-03
7.850000000000000000e+02,9.085718403607985147e-03
7.860000000000000000e+02,8.979869289384439721e-03
7.870000000000000000e+02,8.662081484063818837e-03
7.880000000000000000e+02,8.740869380031584396e-03
7.890000000000000000e+02,8.178263502730953941e-03
7.900000000000000000e+02,8.023817956741341462e-03
7.910000000000000000e+02,7.838181484164987237e-03
7.920000000000000000e+02,7.261661760614616414e-03
7.930000000000000000e+02,6.977115459657631281e-03
7.940000000000000000e+02,7.826648476666383733e-03
7.950000000000000000e+02,7.535918690434419663e-03
7.960000000000000000e+02,6.674243698290939671e-03
7.970000000000000000e+02,6.370950994040941798e-03
7.980000000000000000e+02,6.219689786935041036e-03
7.990000000000000000e+02,5.760384622107653056e-03
8.000000000000000000e+02,5.170422387568829499e-03
8.010000000000000000e+02,5.257059013286938948e-03
8.020000000000000000e+02,5.428951601126927318e-03
8.030000000000000000e+02,4.850923701548860711e-03
8.040000000000000000e+02,4.768634003495465096e-03
8.050000000000000000e+02,4.650093490818873500e-03
8.060000000000000000e+02,4.918016977648809879e-03
8.070000000000000000e+02,4.934264355794556849e-03
8.080000000000000000e+02,4.218164855284932228e-03
8.090000000000000000e+02,3.868988974857173573e-03
8.100000000000000000e+02,4.075769215743299013e-03
8.110000000000000000e+02,4.302597674237182597e-03
8.120000000000000000e+02,3.453414230480542340e-03
8.130000000000000000e+02,3.304767337567243377e-03
8.140000000000000000e+02,3.466341695468507390e-03
8.150000000000000000e+02,3.439283780271607752e-03
8.160000000000000000e+02,3.222852457798822731e-03
8.170000000000000000e+02,2.708371360843106045e-03
8.180000000000000000e+02,2.599763559605700915e-03
8.190000000000000000e+02,2.844999354330193624e-03
8.200000000000000000e+02,2.801556236137068417e-03
8.210000000000000000e+02,2.413395530316252754e-03
8.220000000000000000e+02,2.335213616302825226e-03
8.230000000000000000e+02,2.700242083062950448e-03
8.240000000000000000e+02,2.416914143847614417e-03
8.250000000000000000e+02,2.245941706975675481e-03
8.260000000000000000e+02,2.108775901264451323e-03
8.270000000000000000e+02,2.269116751736268561e-03
8.280000000000000000e+02,2.205149219299035960e-03
8.290000000000000000e+02,1.999496720420908605e-03
8.300000000000000000e+02,1.910064638707726194e-03
8.310000000000000000e+02,1.954203521643277028e-03
8.320000000000000000e+02,1.786608700092647342e-03
8.330000000000000000e+02,1.703033933130342374e-03
8.340000000000000000e+02,1.551141538362741344e-03
8.350000000000000000e+02,1.544360638487041063e-03
8.360000000000000000e+02,1.555858003620627693e-03
8.370000000000000000e+02,1.441406268715005870e-03
8.380000000000000000e+02,1.404442758228340244e-03
8.390000000000000000e+02,1.328455249289289602e-03
8.400000000000000000e+02,1.261883498936610445e-03
8.410000000000000000e+02,1.177361104140279766e-03
8.420000000000000000e+02,1.185041621064698543e-03
8.430000000000000000e+02,1.046169293758784881e-03
8.440000000000000000e+02,9.377108831379036462e-04
8.450000000000000000e+02,9.408313546146673204e-04
8.460000000000000000e+02,9.579949791767372949e-04
8.470000000000000000e+02,9.049032422815418133e-04
8.480000000000000000e+02,7.930001451974900755e-04
8.490000000000000000e+02,7.572107157217905591e-04
8.500000000000000000e+02,7.011942734088424771e-04
8.510000000000000000e+02,6.915538352328898198e-04
8.520000000000000000e+02,6.470584126442681990e-04
8.530000000000000000e+02,5.503283532030300764e-04
8.540000000000000000e+02,5.408935645843716312e-04
8.550000000000000000e+02,5.453010447602050798e-04
8.560000000000000000e+02,5.004786184206644513e-04
8.570000000000000000e+02,4.729930404372520198e-04
8.580000000000000000e+02,4.658998319747795214e-04
8.590000000000000000e+02,4.624771533869409903e-04
8.600000000000000000e+02,4.409870999207820413e-04
8.610000000000000000e+02,4.410701845023388664e-04
8.620000000000000000e+02,4.505904831341382265e-04
8.630000000000000000e+02,4.094234190235238459e-04
8.640000000000000000e+02,4.357460195382919219e-04
8.650000000000000000e+02,4.123286175500196393e-04
8.660000000000000000e+02,3.805130096912847423e-04
8.670000000000000000e+02,3.674009014350003064e-04
8.680000000000000000e+02,3.366030122489860484e-04
8.690000000000000000e+02,3.386874666503993710e-04
8.700000000000000000e+02,3.441298734035966094e-04
8.710000000000000000e+02,3.098906348642465171e-04
8.720000000000000000e+02,2.849893253312722080e-04
8.730000000000000000e+02,2.821479090257781068e-04
8.740000000000000000e+02,2.807372783155425745e-04
8.750000000000000000e+02,2.707993315039640436e-04
8.760000000000000000e+02,2.575353132837414306e-04
8.770000000000000000e+02,2.453113084538616922e-04
8.780000000000000000e+02,2.312229745023736290e-04
8.790000000000000000e+02,2.402709892512379754e-04
8.800000000000000000e+02,2.351297800719194043e-04
8.810000000000000000e+02,2.033592454014835466e-04
8.820000000000000000e+02,1.758997315433887226e-04
8.830000000000000000e+02,1.765406543581010299e-04
8.840000000000000000e+02,1.707450299892079816e-04
8.850000000000000000e+02,1.553686751445252951e-04
8.860000000000000000e+02,1.618788231475847461e-04
8.870000000000000000e+02,1.547428592739426116e-04
8.880000000000000000e+02,1.503497285310106447e-04
8.890000000000000000e+02,1.460173429955300849e-04
8.900000000000000000e+02,1.403046903591278322e-04
8.910000000000000000e+02,1.345076636056362536e-04
8.920000000000000000e+02,1.324161211094453084e-04
8.930000000000000000e+02,1.312405356674210073e-04
8.940000000000000000e+02,1.285157396126199809e-04
8.950000000000000000e+02,1.182093195248798818e-04
8.960000000000000000e+02,1.115718262972217867e-04
8.970000000000000000e+02,1.146869276686648866e-04
8.980000000000000000e+02,1.107705341804688455e-04
8.990000000000000000e+02,1.092980138665935520e-04
9.000000000000000000e+02,1.019826780884558150e-04
9.010000000000000000e+02,9.860706850388997887e-05
9.020000000000000000e+02,1.045749599162352361e-04
9.030000000000000000e+02,1.009303828967594217e-04
9.040000000000000000e+02,9.639076012230880916e-05
9.050000000000000000e+02,9.129967847270033872e-05
9.060000000000000000e+02,9.257990012647229630e-05
9.070000000000000000e+02,8.820717034045043531e-05
9.080000000000000000e+02,7.785327762490031110e-05
9.090000000000000000e+02,7.289422673421779649e-05
9.100000000000000000e+02,8.104762754794519368e-05
9.110000000000000000e+02,8.075999481220852547e-05
9.120000000000000000e+02,7.065062860174039898e-05
9.130000000000000000e+02,6.410174518784484971e-05
9.140000000000000000e+02,6.265488350939654337e-05
9.150000000000000000e+02,7.463312888855614757e-05
9.160000000000000000e+02,7.132076155937460533e-05
9.170000000000000000e+02,6.103150531538765642e-05
9.180000000000000000e+02,6.167766234964447728e-05
9.190000000000000000e+02,6.699948273796570381e-05
9.200000000000000000e+02,6.829097767907925409e-05
9.210000000000000000e+02,5.626664560104218294e-05
9.220000000000000000e+02,6.016823083244469505e-05
9.230000000000000000e+02,6.449341969066063650e-05
9.240000000000000000e+02,5.323682734562062562e-05
9.250000000000000000e+02,5.498768529536253783e-05
9.260000000000000000e+02,5.621093522867800780e-05
9.270000000000000000e+02,5.458861978988288865e-05
9.280000000000000000e+02,5.405683779721294442e-05
9.290000000000000000e+02,5.439243926638490052e-05
9.300000000000000000e+02,4.954091101614383342e-05
9.310000000000000000e+02,4.710876996194783420e-05
9.320000000000000000e+02,4.686722536148310011e-05
9.330000000000000000e+02,4.574090532956698904e-05
9.340000000000000000e+02,4.157720228713325029e-05
9.350000000000000000e+02,4.392248528762194719e-05
9.360000000000000000e+02,4.390491285298010098e-05
9.370000000000000000e+02,4.498304247041988056e-05
9.380000000000000000e+02,4.089898391056275213e-05
9.390000000000000000e+02,3.743345359712136976e-05
9.400000000000000000e+02,3.815509498195002907e-05
9.410000000000000000e+02,4.178047804714427906e-05
9.420000000000000000e+02,3.589481223916688140e-05
9.430000000000000000e+02,3.213559242333379493e-05
9.440000000000000000e+02,3.155608276330356261e-05
9.450000000000000000e+02,3.527532432669262179e-05
9.460000000000000000e+02,3.410551907671751482e-05
9.470000000000000000e+02,3.038394149633858737e-05
9.480000000000000000e+02,2.842262906865594102e-05
9.490000000000000000e+02,3.106471627291721875e-05
9.500000000000000000e+02,3.146355828358372359e-05
9.510000000000000000e+02,2.680326197488730344e-05
